University,Course,Level,Official URL,URL is course-specific?,Fee status,Figure found (CAD),Note,Gaurav: annual intl fee (CAD),Gaurav: source URL,Gaurav: notes
"Algonquin","Game - Development Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/game-development/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","General Arts and Science - English for Academic Purposes (EAP) (International) Ottawa Ontario College Certificate (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/creative-studies/program/gas-english-for-academic-purposes-international/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","General Carpenter (Trade 403A) - Apprenticeship Ottawa Ontario College Certificate (24 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/general-carpenter-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","General Carpenter (Trade 403A) - Apprenticeship Pembroke Ontario College Certificate (24 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/general-carpenter-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Geographic Information Systems (Co-op and Non Co-op Version) Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/geographic-information-systems/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Graphic Design Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/graphic-design/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Heating, Refrigeration and Air Conditioning Technician Ottawa Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/heating-refrigeration-and-air-conditioning-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Heritage Carpentry and Joinery Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/heritage-carpentry/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Human Services Foundations Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/human-services-foundations/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Indigenous Studies Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/creative-studies/program/indigenous-studies/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Indigenous Studies Foundations - Inuit, Métis, and First Nations Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/creative-studies/program/indigenous-studies-foundations-inuit-metis-and-first-nations/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Interactive Media Design (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/interactive-media-design/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Interactive Media Management Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/mediaanddesign/program/imm/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Introduction to Canadian Healthcare Studies Ottawa College Certificate (14 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/introduction-to-canadian-health-studies/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Library and Information Technician Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/library-and-information-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Massage Therapy Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/massage-therapy/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Mechanical Engineering Technology (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/mechanical-engineering-technology","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Mechanical Techniques - Plumbing Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/mechanical-techniques-plumbing/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Medical Device Reprocessing Ottawa Ontario College Certificate (1 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/medical-device-reprocessing/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Medical Radiation Technology Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/medical-radiation-technology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Mobile Application Design and Development Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/mobile-application-design-and-development","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Motive Power Technician Ottawa Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/motive-power-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Motive Power Technician - Diesel Equipment and Truck Ottawa Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/motive-power-technician-diesel-equipment-and-truck/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Occupational Therapist Assistant and Physiotherapy Assistant Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/occupational-therapist-assistant-physiotherapist-assistant/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Office Administration - General Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/office-administration-general/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Office Administration - Health Services Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/office-administration-health-services/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Outdoor Adventure Pembroke Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/outdoor-adventure/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Paramedic Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/ppsi/program/paramedic/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
